"SampleId","Location","Site","SampleDate","MicroscopeType","WholePlate","Species","IsSpeciesToxic","VolumeInMillilitres","Average","NumberOfColonies","CellsPerMl","TotalBioVolume","PotentiallyToxicCellMl","PotentiallyToxicBioVolume","ToxinCluster"
2202.1,"Rotoiti","Okere Arm",2016-02-22,"20A","13","Cuspidothrix issatschenkoi",TRUE,10,35,NA,1353.303419,0.077138295,1353.303419,0.077138295,"Cuspidothrix issatschenkoi"
2202.2,"Rotoiti","Okere Arm",2016-02-22,"20A","13","Anathece clathrata",FALSE,10,15.11111111,NA,5258.550427,0.033970236,NA,NA,""
2202.3,"Rotoiti","Okere Arm",2016-02-22,"20A","13","Pseudanabaena mucicola (rod)",FALSE,10,1.4,109,6983.045641,0.3212201,NA,NA,""
2203.1,"Rotorua","Hamurana",2016-02-22,"20A","Whole plate","Cuspidothrix issatschenkoi",TRUE,10,53,18,201.4,0.0114798,201.4,0.0114798,"Cuspidothrix issatschenkoi"
2203.2,"Rotorua","Hamurana",2016-02-22,"20A","Whole plate","Dolichospermum spiroides",TRUE,10,36.125,NA,28.9,0.007514,28.9,0.007514,""
2203.3,"Rotorua","Hamurana",2016-02-22,"20A","Whole plate","Anathece clathrata",FALSE,10,45,NA,9,0.00005814,NA,NA,""
2203.4,"Rotorua","Hamurana",2016-02-22,"20A","Whole plate","Dolichospermum circinale",TRUE,10,30.5,NA,6.1,0.003511404,6.1,0.003511404,""
2203.5,"Rotorua","Hamurana",2016-02-22,"20A","Whole plate","Oscillatoria princeps",TRUE,10,21.5,NA,4.3,0.0183825,4.3,0.0183825,""
2203.6,"Rotorua","Hamurana",2016-02-22,"20A","Whole plate","Dolichospermum planctonicum",TRUE,10,100,NA,10,0.0037,10,0.0037,""
2208.1,"Rotorua","Holdens Bay",2016-02-22,"20A","17","Anathece clathrata",FALSE,10,1,122,4198.652288,0.027123294,NA,NA,""
2209.1,"Kaituna","Trout Pool",2016-02-22,"20A","15","Anathece clathrata",FALSE,10,3.25,37,6207.796111,0.040102363,NA,NA,""
2209.2,"Kaituna","Trout Pool",2016-02-22,"20A","15","Pseudanabaena mucicola (rod)",FALSE,10,1.5,127,7389.036667,0.339895687,NA,NA,""
2191.1,"Rotorua","Ohau Channel",2016-02-15,"20A","80","Pseudanabaena mucicola (rod)",FALSE,10,1.444444444,NA,81.68152778,0.00375735,NA,NA,""
2191.2,"Rotorua","Ohau Channel",2016-02-15,"20A","80","Anathece clathrata",FALSE,10,4.4,130,4146.908333,0.026789028,NA,NA,""
2194.1,"Rotoiti","Okere Arm",2016-02-15,"20A","7","Pseudanabaena mucicola (rod)",FALSE,10,1.65,74,11137.41095,0.512320904,NA,NA,""
2194.2,"Rotoiti","Okere Arm",2016-02-15,"20A","7","Anathece clathrata",FALSE,10,1.55,101,13467.57849,0.087000557,NA,NA,""
2196.1,"Kaituna","Trout Pool",2016-02-15,"20A","8","Pseudanabaena mucicola (rod)",FALSE,10,1,87,6723.018056,0.309258831,NA,NA,""
2196.2,"Kaituna","Trout Pool",2016-02-15,"20A","8","Anathece clathrata",FALSE,10,6.3,104,49084.315,0.317084675,NA,NA,""
2173.1,"Rotorua","Hamurana",2016-02-08,"20A","39","Pseudanabaena mucicola (rod)",FALSE,10,1,102,1572.409687,0.072330846,NA,NA,""
2174.1,"Rotorua","Hamurana",2016-02-08,"20A","10","Pseudanabaena mucicola (rod)",FALSE,10,1,117,6886.381111,0.316773531,NA,NA,""
2177.1,"Rotoiti","Okere Arm",2016-02-08,"20A","7","Anathece clathrata",FALSE,10,15.44444444,NA,19962.60635,0.128958437,NA,NA,""
2177.2,"Rotoiti","Okere Arm",2016-02-08,"20A","7","Pseudanabaena mucicola (rod)",FALSE,10,1.1,121,11137.41095,0.512320904,NA,NA,""
2178.1,"Rotorua","Ohau Channel",2016-02-08,"20A","14","Pseudanabaena mucicola (rod)",FALSE,10,1,101,4344.380159,0.199841487,NA,NA,""
2178.2,"Rotorua","Ohau Channel",2016-02-08,"20A","14","Anathece clathrata",FALSE,10,16,NA,1148.926984,0.007422068,NA,NA,""
2178.3,"Rotorua","Ohau Channel",2016-02-08,"20A","14","Aphanocapsa holsatica",FALSE,10,23.66666667,NA,2549.181746,0.001274591,NA,NA,""
2179.1,"Rotorua","Ngongotaha",2016-02-08,"20A","15","Pseudanabaena mucicola (rod)",FALSE,10,1,109,4322.837778,0.198850538,NA,NA,""
2179.2,"Rotorua","Ngongotaha",2016-02-08,"20A","15","Dolichospermum spiroides",TRUE,10,27,NA,904.78,0.2352428,904.78,0.2352428,""
2180.1,"Rotorua","Holdens Bay",2016-02-08,"20A","10","Pseudanabaena mucicola (rod)",FALSE,10,1,117,6886.381111,0.316773531,NA,NA,""
2156.1,"Kaituna","Trout Pool",2016-02-01,"20A","4","Pseudanabaena mucicola (rod)",FALSE,10,1.75,139,34965.97708,1.608434946,NA,NA,""
2157.1,"Rotorua","Ngongotaha",2016-02-01,"20A","6","Pseudanabaena mucicola (rod)",FALSE,10,1,113,11142.19815,0.512541115,NA,NA,""
2159.1,"Rotoiti","Okere Arm",2016-02-01,"20A","21","Pseudanabaena mucicola (rod)",FALSE,10,1,105,2991.997354,0.137631878,NA,NA,""
2160.1,"Rotorua","Ohau Channel",2016-02-01,"20A","80","Pseudanabaena mucicola (rod)",FALSE,10,1,179,1250.355694,0.057516362,NA,NA,""
2160.2,"Rotorua","Ohau Channel",2016-02-01,"20A","80","Aphanocapsa delicatissima",FALSE,10,22.5,NA,848.23125,0.0000848231,NA,NA,""
2163.1,"Rotorua","Holdens Bay",2016-02-01,"20A","3","Pseudanabaena mucicola (rod)",FALSE,10,1,117,22954.6037,1.05591177,NA,NA,""
2134.1,"Rotorua","Holdens Bay",2016-01-25,"20A","9","Microcystis sp. (small)",TRUE,10,1,118,7707.385185,0.14027441,7707.385185,0.14027441,"Microcystis spp."
2134.2,"Rotorua","Holdens Bay",2016-01-25,"20A","9","Aphanocapsa holsatica",FALSE,10,35.375,NA,15805.72469,0.007902862,NA,NA,""
2134.3,"Rotorua","Holdens Bay",2016-01-25,"20A","9","Dolichospermum circinale",TRUE,10,17,NA,949.4604938,0.546547439,949.4604938,0.546547439,""
2134.4,"Rotorua","Holdens Bay",2016-01-25,"20A","9","Planktolyngbya limnetica",FALSE,10,6,NA,335.1037037,0.001977112,NA,NA,""
2135.1,"Rotorua","Ohau Channel",2016-01-25,"20A","9","Microcystis sp. (small)",TRUE,10,1,NA,1117.012346,0.020329625,1117.012346,0.020329625,"Microcystis spp."
2135.2,"Rotorua","Ohau Channel",2016-01-25,"20A","9","Aphanocapsa delicatissima",FALSE,10,15.4,NA,4300.497531,0.00043005,NA,NA,""
2139.1,"Kaituna","Trout Pool",2016-01-25,"20A","4","Microcystis sp. (small)",TRUE,10,1,106,15833.65,0.28817243,15833.65,0.28817243,"Microcystis spp."
2149.1,"Rotorua","Ngongotaha",2016-01-25,"20A","4","Microcystis sp. (small)",TRUE,10,1,129,18723.91944,0.340775334,18723.91944,0.340775334,"Microcystis spp."
2150.1,"Rotoiti","Okere Arm",2016-01-25,"20A","4","Microcystis sp. (small)",TRUE,10,1,102,15330.99444,0.279024099,15330.99444,0.279024099,"Microcystis spp."
2153.1,"Rotorua","Hamurana",2016-01-25,"20A","Whole plate","No Cyanobacteria",NA,10,0,NA,0,0,NA,NA,""
2123.1,"Rotorua","Ngongotaha",2016-01-18,"20A","80","Microcystis sp. (small)",TRUE,10,1,147,1049.293472,0.019097141,1049.293472,0.019097141,"Microcystis spp."
2123.2,"Rotorua","Ngongotaha",2016-01-18,"20A","80","Planktolyngbya limnetica",FALSE,10,8,NA,50.26555556,0.000296567,NA,NA,""
2124.1,"Rotoiti","Okere Arm",2016-01-18,"20A","35","Microcystis sp. (small)",TRUE,10,1,119,1996.260635,0.036331944,1996.260635,0.036331944,"Microcystis spp."
2124.2,"Rotoiti","Okere Arm",2016-01-18,"20A","35","Dolichospermum spiroides",TRUE,10,12,NA,172.3390476,0.044808152,172.3390476,0.044808152,""
2124.3,"Rotoiti","Okere Arm",2016-01-18,"20A","35","Aphanocapsa delicatissima",FALSE,10,23.6,NA,1694.667302,0.000169467,NA,NA,""
2125.1,"Kaituna","Trout Pool",2016-01-18,"20A","Whole plate","Dolichospermum spiroides",TRUE,10,14.2,51,100.82,0.0262132,100.82,0.0262132,""
2125.2,"Kaituna","Trout Pool",2016-01-18,"20A","Whole plate","Aphanocapsa holsatica",FALSE,10,149.3333333,NA,44.8,0.0000224,NA,NA,""
2125.3,"Kaituna","Trout Pool",2016-01-18,"20A","Whole plate","Dolichospermum planctonicum",TRUE,10,28.5,NA,5.7,0.002109,5.7,0.002109,""
2125.4,"Kaituna","Trout Pool",2016-01-18,"20A","Whole plate","Coelosphaerium kuetzingianum",FALSE,10,60,NA,6,0.00005334,NA,NA,""
2127.1,"Rotorua","Ohau Channel",2016-01-18,"20A","80","Microcystis sp. (small)",TRUE,10,1,149,1061.859861,0.01932585,1061.859861,0.01932585,"Microcystis spp."
2127.2,"Rotorua","Ohau Channel",2016-01-18,"20A","80","Aphanocapsa delicatissima",FALSE,10,17.33333333,NA,326.7261111,0.0000326726,NA,NA,""
2127.3,"Rotorua","Ohau Channel",2016-01-18,"20A","80","Limnococcus limneticus",FALSE,10,4,NA,25.13277778,0.01130975,NA,NA,""
2130.1,"Rotorua","Holdens Bay",2016-01-18,"20A","5","Microcystis sp. (small)",TRUE,10,1,147,16788.69556,0.305554259,16788.69556,0.305554259,"Microcystis spp."
2130.2,"Rotorua","Holdens Bay",2016-01-18,"20A","5","Aphanocapsa delicatissima",FALSE,10,14,NA,2814.871111,0.000281487,NA,NA,""
2111.1,"Rotorua","Ngongotaha",2016-01-11,"20A","80","Microcystis sp. (small)",TRUE,10,1,79,622.03625,0.01132106,622.03625,0.01132106,"Microcystis spp."
2111.2,"Rotorua","Ngongotaha",2016-01-11,"20A","80","Dolichospermum spiroides",TRUE,10,4,NA,25.13277778,0.006534522,25.13277778,0.006534522,""
2112.1,"Rotorua","Holdens Bay",2016-01-11,"20A","4","Planktolyngbya limnetica",FALSE,10,5.5,105,86393.92361,0.509724149,NA,NA,""
2113.1,"Rotoiti","Okere Arm",2016-01-11,"20A","18","Microcystis sp. (small)",TRUE,10,1,90,3071.783951,0.055906468,3071.783951,0.055906468,"Microcystis spp."
2113.2,"Rotoiti","Okere Arm",2016-01-11,"20A","18","Aphanocapsa delicatissima",FALSE,10,26,NA,2178.174074,0.000217817,NA,NA,""
2113.3,"Rotoiti","Okere Arm",2016-01-11,"20A","18","Dolichospermum planctonicum",TRUE,10,8,NA,223.4024691,0.082658914,223.4024691,0.082658914,""
2113.4,"Rotoiti","Okere Arm",2016-01-11,"20A","18","Dolichospermum spiroides",TRUE,10,5,NA,279.2530864,0.072605803,279.2530864,0.072605803,""
2114.1,"Rotorua","Ohau Channel",2016-01-11,"20A","80","Dolichospermum spiroides",TRUE,10,24.5,NA,615.7530556,0.160095794,615.7530556,0.160095794,""
2114.2,"Rotorua","Ohau Channel",2016-01-11,"20A","80","Microcystis sp. (small)",TRUE,10,1.25,40,471.2395833,0.00857656,471.2395833,0.00857656,"Microcystis spp."
2116.1,"Kaituna","Trout Pool",2016-01-11,"20A","43","Microcystis sp. (small)",TRUE,10,1,81,1180.656072,0.021487941,1180.656072,0.021487941,"Microcystis spp."
2116.2,"Kaituna","Trout Pool",2016-01-11,"20A","43","Aphanocapsa delicatissima",FALSE,10,37.5,NA,876.7248062,0.0000876725,NA,NA,""
2116.3,"Kaituna","Trout Pool",2016-01-11,"20A","43","Dolichospermum spiroides",TRUE,10,6.5,NA,303.9312661,0.079022129,303.9312661,0.079022129,""
2095.1,"Rotorua","Holdens Bay",2016-01-06,"20A","34","Microcystis sp. (small)",TRUE,10,1,103,1818.430392,0.033095433,1818.430392,0.033095433,"Microcystis spp."
2095.2,"Rotorua","Holdens Bay",2016-01-06,"20A","34","Dolichospermum lemmermannii",TRUE,10,15.88888889,NA,2114.110131,0.232552114,2114.110131,0.232552114,""
2095.3,"Rotorua","Holdens Bay",2016-01-06,"20A","34","Aphanocapsa holsatica",FALSE,10,47,NA,2779.389542,0.001389695,NA,NA,""
2096.1,"Rotorua","Ngongotaha",2016-01-06,"20A","50","Dolichospermum lemmermannii",TRUE,10,19.55,48,13364.60591,1.47010665,13364.60591,1.47010665,""
2096.2,"Rotorua","Ngongotaha",2016-01-06,"20A","50","Planktolyngbya limnetica",FALSE,10,2.666666667,NA,80.42488889,0.000474507,NA,NA,""
2096.3,"Rotorua","Ngongotaha",2016-01-06,"20A","50","Anathece clathrata",FALSE,10,20,NA,201.0622222,0.001298862,NA,NA,""
2096.4,"Rotorua","Ngongotaha",2016-01-06,"20A","50","Aphanocapsa holsatica",FALSE,10,32,NA,643.3991111,0.0003217,NA,NA,""
2097.1,"Rotorua","Ohau Channel",2016-01-06,"20A","80","Aphanocapsa holsatica",FALSE,10,367.5,NA,4618.147917,0.002309074,NA,NA,""
2097.2,"Rotorua","Ohau Channel",2016-01-06,"20A","80","Dolichospermum lemmermannii",TRUE,10,28.875,NA,1451.417917,0.159655971,1451.417917,0.159655971,""
2097.3,"Rotorua","Ohau Channel",2016-01-06,"20A","80","Dolichospermum circinale",TRUE,10,32.5,NA,408.4076389,0.235095773,408.4076389,0.235095773,""
2104.1,"Rotoiti","Okere Arm",2016-01-06,"20A","23","Dolichospermum spiroides",TRUE,10,26,NA,1704.657971,0.443211073,1704.657971,0.443211073,""
2104.2,"Rotoiti","Okere Arm",2016-01-06,"20A","23","Microcystis sp. (small)",TRUE,10,1,102,2666.259903,0.04852593,2666.259903,0.04852593,"Microcystis spp."
2104.3,"Rotoiti","Okere Arm",2016-01-06,"20A","23","Pannus punctiferus",FALSE,10,25,NA,546.3647343,0.0000546365,NA,NA,""
2107.1,"Rotorua","Hamurana",2016-01-06,"20A","Whole plate","Microcystis sp. (large)",TRUE,10,39,NA,3.9,0.000362934,3.9,0.000362934,"Microcystis spp."
2107.2,"Rotorua","Hamurana",2016-01-06,"20A","Whole plate","Dolichospermum spiroides",TRUE,10,19.85,12,63.52,0.0165152,63.52,0.0165152,""
2107.3,"Rotorua","Hamurana",2016-01-06,"20A","Whole plate","Dolichospermum circinale",TRUE,10,40,NA,4,0.00230256,4,0.00230256,""
2108.1,"Kaituna","Trout Pool",2016-01-06,"20A","80","Microcystis aeruginosa",TRUE,10,3,NA,37.69916667,0.003279828,37.69916667,0.003279828,"Microcystis spp."
2108.2,"Kaituna","Trout Pool",2016-01-06,"20A","80","Microcystis sp. (small)",TRUE,10,1,331,2205.40125,0.040138303,2205.40125,0.040138303,"Microcystis spp."
2108.3,"Kaituna","Trout Pool",2016-01-06,"20A","80","Dolichospermum circinale",TRUE,10,21,NA,659.7354167,0.379770095,659.7354167,0.379770095,""
2108.4,"Kaituna","Trout Pool",2016-01-06,"20A","80","Aphanocapsa holsatica",FALSE,10,159,NA,1998.055833,0.000999028,NA,NA,""
2108.5,"Kaituna","Trout Pool",2016-01-06,"20A","80","Planktolyngbya limnetica",FALSE,10,6,NA,37.69916667,0.000222425,NA,NA,""
2108.6,"Kaituna","Trout Pool",2016-01-06,"20A","80","Dolichospermum spiroides",TRUE,10,15.25,NA,383.2748611,0.099651464,383.2748611,0.099651464,""
2092.1,"Rotorua","Holdens Bay",2015-12-30,"20A","80","Coelosphaerium kuetzingianum",FALSE,10,29,NA,182.2126389,0.00161987,NA,NA,""
2092.2,"Rotorua","Holdens Bay",2015-12-30,"20A","80","Aphanocapsa holsatica",FALSE,10,60.83333333,NA,2293.365972,0.001146683,NA,NA,""
2092.3,"Rotorua","Holdens Bay",2015-12-30,"20A","80","Dolichospermum planctonicum",TRUE,10,7,NA,87.96472222,0.032546947,87.96472222,0.032546947,""
2092.4,"Rotorua","Holdens Bay",2015-12-30,"20A","80","Planktolyngbya limnetica",FALSE,10,2.75,NA,69.11513889,0.000407779,NA,NA,""
2092.5,"Rotorua","Holdens Bay",2015-12-30,"20A","80","Dolichospermum spiroides",TRUE,10,22.8,4,3438.164,0.89392264,3438.164,0.89392264,""
2092.6,"Rotorua","Holdens Bay",2015-12-30,"20A","80","Aphanizomenon gracile",TRUE,10,10,NA,62.83194444,0.005177352,62.83194444,0.005177352,""
2092.7,"Rotorua","Holdens Bay",2015-12-30,"20A","80","Raphidiopsis cf mediterranea (ellipsoid)",TRUE,10,80,NA,502.6555556,0.049586971,502.6555556,0.049586971,""
2092.8,"Rotorua","Holdens Bay",2015-12-30,"20A","80","Microcystis sp. (small)",TRUE,10,22,NA,276.4605556,0.005031582,276.4605556,0.005031582,"Microcystis spp."
2093.1,"Rotorua","Ohau Channel",2015-12-30,"20A","50","Aphanocapsa holsatica",FALSE,10,54.85714286,NA,3860.394667,0.001930197,NA,NA,""
2093.2,"Rotorua","Ohau Channel",2015-12-30,"20A","50","Aphanocapsa elachista",FALSE,10,25,NA,502.6555556,0.001055577,NA,NA,""
2093.3,"Rotorua","Ohau Channel",2015-12-30,"20A","50","Dolichospermum spiroides",TRUE,10,55,NA,552.9211111,0.143759489,552.9211111,0.143759489,""
2093.4,"Rotorua","Ohau Channel",2015-12-30,"20A","50","Microcystis sp. (large)",TRUE,10,1.363636364,NA,150.7966667,0.014033138,150.7966667,0.014033138,"Microcystis spp."
2093.5,"Rotorua","Ohau Channel",2015-12-30,"20A","50","Raphidiopsis cf mediterranea (ellipsoid)",TRUE,10,31.25,NA,1256.638889,0.123967426,1256.638889,0.123967426,""
2093.6,"Rotorua","Ohau Channel",2015-12-30,"20A","50","Chroococcus dispersus",FALSE,10,8,NA,80.42488889,0.002251897,NA,NA,""
2093.7,"Rotorua","Ohau Channel",2015-12-30,"20A","50","Planktolyngbya contorta",FALSE,10,1,NA,30.15933333,0.0000512709,NA,NA,""
2093.8,"Rotorua","Ohau Channel",2015-12-30,"20A","50","Planktolyngbya limnetica",FALSE,10,2.857142857,NA,201.0622222,0.001186267,NA,NA,""
1009.1,"Rotoiti","Okere Arm",2015-12-14,"20A","80","Aphanocapsa holsatica",FALSE,10,184,NA,2312.215556,0.001156108,NA,NA,""
1011.1,"Rotorua","Holdens Bay",2015-12-14,"20A","Whole plate","Dolichospermum spiroides",TRUE,10,65.25,NA,52.2,0.013572,52.2,0.013572,""
1011.2,"Rotorua","Holdens Bay",2015-12-14,"20A","Whole plate","Planktolyngbya limnetica",FALSE,10,15,NA,1.5,0.00000885,NA,NA,""
1013.1,"Rotorua","Ohau Channel",2015-12-14,"20A","80","Aphanocapsa holsatica",FALSE,10,45,NA,565.4875,0.000282744,NA,NA,""
1013.2,"Rotorua","Ohau Channel",2015-12-14,"20A","80","Dolichospermum circinale",TRUE,10,18,NA,113.0975,0.065103445,113.0975,0.065103445,""
1017.1,"Kaituna","Trout Pool",2015-12-14,"20A","Whole plate","Limnothrix cf planktonica",FALSE,10,25,NA,2.5,0.0003925,NA,NA,""
1017.2,"Kaituna","Trout Pool",2015-12-14,"20A","Whole plate","Dolichospermum spiroides",TRUE,10,38.4,20,153.6,0.039936,153.6,0.039936,""
1017.3,"Kaituna","Trout Pool",2015-12-14,"20A","Whole plate","Aphanizomenon gracile",TRUE,10,21,NA,2.1,0.00017304,2.1,0.00017304,""
1018.1,"Rotorua","Ngongotaha",2015-12-14,"20A","Whole plate","Dolichospermum spiroides",TRUE,10,21.33333333,NA,6.4,0.001664,6.4,0.001664,""
2021.1,"Rotorua","Hamurana",2015-12-14,"20A","Whole plate","No Cyanobacteria",NA,10,0,NA,0,0,NA,NA,""
988.1,"Rotorua","Ngongotaha",2015-12-07,"20A","Whole plate","No Cyanobacteria",NA,10,0,NA,0,0,NA,NA,""
989.1,"Rotorua","Holdens Bay",2015-12-07,"20A","1","Planktolyngbya limnetica",FALSE,10,4.35,169,413258.265,2.438223764,NA,NA,""
991.1,"Rotorua","Ohau Channel",2015-12-07,"20A","80","Dolichospermum circinale",TRUE,10,29,NA,728.8505556,0.419555534,728.8505556,0.419555534,""
991.2,"Rotorua","Ohau Channel",2015-12-07,"20A","80","Aphanocapsa holsatica",FALSE,10,30.44444444,NA,1721.595278,0.000860798,NA,NA,""
991.3,"Rotorua","Ohau Channel",2015-12-07,"20A","80","Dolichospermum spiroides",TRUE,10,19.5,NA,245.0445833,0.063711592,245.0445833,0.063711592,""
992.1,"Rotoiti","Okere Arm",2015-12-07,"20A","80","Planktolyngbya limnetica",FALSE,10,5.545454545,NA,383.2748611,0.002261322,NA,NA,""
992.2,"Rotoiti","Okere Arm",2015-12-07,"20A","80","Pseudanabaena mucicola (rod)",FALSE,10,1.05,53,481.6068542,0.022153915,NA,NA,""
992.3,"Rotoiti","Okere Arm",2015-12-07,"20A","80","Aphanocapsa delicatissima",FALSE,10,25.4,6,4149.421611,0.000414942,NA,NA,""
992.4,"Rotoiti","Okere Arm",2015-12-07,"20A","80","Dolichospermum circinale",TRUE,10,70.5,NA,885.9304167,0.509976985,885.9304167,0.509976985,""
1005.1,"Rotorua","Hamurana",2015-12-07,"20A","Whole plate","Dolichospermum spiroides",TRUE,10,38.2,NA,57.3,0.014898,57.3,0.014898,""
1006.1,"Kaituna","Trout Pool",2015-12-07,"20A","80","Planktolyngbya limnetica",FALSE,10,2.777777778,NA,157.0798611,0.000926771,NA,NA,""
1006.2,"Kaituna","Trout Pool",2015-12-07,"20A","80","Aphanocapsa holsatica",FALSE,10,25.45454545,NA,1759.294444,0.000879647,NA,NA,""
1006.3,"Kaituna","Trout Pool",2015-12-07,"20A","80","Pseudanabaena mucicola (rod)",FALSE,10,1.1,29,338.6641806,0.015578552,NA,NA,""
975.1,"Rotorua","Ngongotaha",2015-11-30,"20A","Whole plate","Dolichospermum lemmermannii",TRUE,10,38.71428571,NA,27.1,0.002981,27.1,0.002981,""
976.1,"Rotorua","Ohau Channel",2015-11-30,"20A","80","Aphanocapsa holsatica",FALSE,10,24.25,NA,609.4698611,0.000304735,NA,NA,""
976.2,"Rotorua","Ohau Channel",2015-11-30,"20A","80","Dolichospermum circinale",TRUE,10,51.375,NA,2582.392917,1.486528659,2582.392917,1.486528659,""
978.1,"Kaituna","Trout Pool",2015-11-30,"20A","80","Dolichospermum spiroides",TRUE,10,20,NA,251.3277778,0.065345222,251.3277778,0.065345222,""
978.2,"Kaituna","Trout Pool",2015-11-30,"20A","80","Aphanocapsa holsatica",FALSE,10,11.5,NA,1445.134722,0.000722567,NA,NA,""
979.1,"Rotorua","Holdens Bay",2015-11-30,"20A","50","Cyanonephron styloides",FALSE,10,10,NA,100.5311111,0.000542868,NA,NA,""
979.2,"Rotorua","Holdens Bay",2015-11-30,"20A","50","Aphanocapsa holsatica",FALSE,10,17.5,8,4926.024444,0.002463012,NA,NA,""
979.3,"Rotorua","Holdens Bay",2015-11-30,"20A","50","Dolichospermum circinale",TRUE,10,41.85714286,NA,2945.561556,1.695583054,2945.561556,1.695583054,""
980.1,"Rotorua","Hamurana",2015-11-30,"20A","Whole plate","No Cyanobacteria",NA,10,0,NA,0,0,NA,NA,""
983.1,"Rotoiti","Okere Arm",2015-11-30,"20A","80","Aphanocapsa holsatica",FALSE,10,24.15789474,NA,2883.98625,0.001441993,NA,NA,""
983.2,"Rotoiti","Okere Arm",2015-11-30,"20A","80","Anathece clathrata",FALSE,10,9.25,NA,232.4781944,0.001501809,NA,NA,""
983.3,"Rotoiti","Okere Arm",2015-11-30,"20A","80","Pseudanabaena mucicola (rod)",FALSE,10,1.105263158,27,319.4508333,0.014694738,NA,NA,""
983.4,"Rotoiti","Okere Arm",2015-11-30,"20A","80","Geitlerinema sp",FALSE,10,1.636363636,NA,113.0975,0.002488145,NA,NA,""
983.5,"Rotoiti","Okere Arm",2015-11-30,"20A","80","Dolichospermum spiroides",TRUE,10,27.33333333,NA,515.2219444,0.133957706,515.2219444,0.133957706,""
966.1,"Rotorua","Ohau Channel",2015-11-16,"20A","50","Aphanocapsa delicatissima",FALSE,10,15,NA,2412.746667,0.000241275,NA,NA,""
966.2,"Rotorua","Ohau Channel",2015-11-16,"20A","50","Aphanocapsa sp",FALSE,10,14.5,NA,874.6206667,0.001967897,NA,NA,""
966.3,"Rotorua","Ohau Channel",2015-11-16,"20A","50","Anathece clathrata",FALSE,10,13.16666667,NA,794.1957778,0.005130505,NA,NA,""
967.1,"Kaituna","Trout Pool",2015-11-16,"20A","80","Anathece clathrata",FALSE,10,30,NA,188.4958333,0.001217683,NA,NA,""
967.2,"Kaituna","Trout Pool",2015-11-16,"20A","80","Aphanocapsa delicatissima",FALSE,10,13.5,NA,339.2925,0.0000339292,NA,NA,""
967.3,"Kaituna","Trout Pool",2015-11-16,"20A","80","Dolichospermum circinale",TRUE,10,35,NA,219.9118056,0.126590032,219.9118056,0.126590032,""
969.1,"Rotoiti","Okere Arm",2015-11-16,"20A","80","Dolichospermum circinale",TRUE,10,49.5,NA,622.03625,0.358068947,622.03625,0.358068947,""
969.2,"Rotoiti","Okere Arm",2015-11-16,"20A","80","Aphanocapsa delicatissima",FALSE,10,11.33333333,NA,213.6286111,0.0000213629,NA,NA,""
971.1,"Rotorua","Holdens Bay",2015-11-16,"20A","Whole plate","Dolichospermum circinale",TRUE,10,26.81818182,NA,29.5,0.01698138,29.5,0.01698138,""
971.2,"Rotorua","Holdens Bay",2015-11-16,"20A","Whole plate","Dolichospermum planctonicum",TRUE,10,11,NA,1.1,0.000407,1.1,0.000407,""
973.1,"Rotorua","Hamurana",2015-11-16,"20A","80","Anathece clathrata",FALSE,10,12.33333333,NA,232.4781944,0.001501809,NA,NA,""
973.2,"Rotorua","Hamurana",2015-11-16,"20A","80","Microcystis aeruginosa",TRUE,10,26,NA,163.3630556,0.014212586,163.3630556,0.014212586,"Microcystis spp."
974.1,"Rotorua","Ngongotaha",2015-11-16,"20A","Whole plate","Dolichospermum lemmermannii",TRUE,10,17.33333333,NA,5.2,0.000572,5.2,0.000572,""
947.1,"Rotoiti","Okere Arm",2015-05-07,"20A","Whole plate","Cuspidothrix issatschenkoi",TRUE,10,35.2,30,176,0.010032,176,0.010032,"Cuspidothrix issatschenkoi"
947.2,"Rotoiti","Okere Arm",2015-05-07,"20A","Whole plate","Dolichospermum spiroides",TRUE,10,47.73333333,NA,71.6,0.018616,71.6,0.018616,""
947.3,"Rotoiti","Okere Arm",2015-05-07,"20A","Whole plate","Microcystis aeruginosa",TRUE,10,38,NA,3.8,0.0003306,3.8,0.0003306,"Microcystis spp."
